season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,id,first_name,second_name,unique_id
2023/24,535818,50,50,97,2220,6,1,4,38,0,0,0,3,0,0,8,330,477.6,507.8,751.0,173.4,25,4.19,3.26,7.45,36.64,113,Simon,Adingra,535818_2023/24
2012/13,39155,60,56,93,2230,3,5,4,42,0,0,0,2,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2012/13
2013/14,39155,60,78,178,3086,9,9,16,41,0,0,0,3,0,0,20,199,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2013/14
2014/15,39155,85,83,93,1779,5,3,9,22,0,0,0,4,0,0,7,346,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2014/15
2015/16,39155,75,73,109,2109,4,6,10,27,0,0,0,2,0,0,10,451,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2015/16
2016/17,39155,70,67,139,2338,8,7,9,32,0,0,0,3,0,0,14,543,679.4,693.0,825.0,219.5,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2016/17
2017/18,39155,75,73,13,234,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128.0,27.3,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2017/18
2018/19,39155,70,69,23,460,0,1,3,3,0,0,0,1,0,0,0,96,85.4,139.0,113.0,33.8,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2018/19
2019/20,39155,60,57,27,371,1,1,1,5,0,0,0,1,0,0,1,97,107.2,68.8,74.0,25.1,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2019/20
2020/21,39155,65,62,58,1584,1,1,5,18,0,0,0,0,0,0,2,265,255.2,355.7,302.0,91.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2020/21
2021/22,39155,55,53,44,1559,0,1,6,20,0,0,0,4,0,0,0,240,209.4,162.9,173.0,54.6,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2021/22
2022/23,39155,50,48,47,717,2,1,5,10,0,0,0,0,0,0,4,146,144.2,186.7,152.0,48.5,12,0.88,1.22,2.1,10.59,463,Adam,Lallana,39155_2022/23
2023/24,39155,50,49,30,839,0,1,2,13,0,0,0,2,0,0,0,95,83.0,248.7,130.0,45.8,13,0.83,1.6,2.43,12.13,463,Adam,Lallana,39155_2023/24
2015/16,85971,80,75,70,1107,4,1,6,12,0,0,0,0,0,0,11,230,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2015/16
2016/17,85971,75,72,174,2063,14,9,10,18,0,0,0,2,0,0,13,512,753.4,642.3,1161.0,255.6,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2016/17
2017/18,85971,80,83,178,2292,12,8,14,18,0,0,0,0,0,0,16,544,725.8,588.2,1177.0,249.1,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2017/18
2018/19,85971,85,86,159,2033,12,8,10,23,0,0,0,2,1,0,17,489,690.6,508.0,1002.0,219.9,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2018/19
2019/20,85971,95,97,169,2478,11,13,7,32,0,0,1,0,2,0,18,544,800.6,606.1,1144.0,254.6,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2019/20
2020/21,85971,90,96,228,3119,17,11,13,36,0,0,0,0,0,0,26,777,1052.2,1049.9,1046.0,315.2,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2020/21
2021/22,85971,100,112,258,3009,23,10,18,30,0,0,0,2,0,0,27,819,1201.8,1051.5,1296.0,355.4,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2021/22
2022/23,85971,120,115,152,2886,10,6,9,55,0,0,0,2,0,0,8,471,732.6,852.0,919.0,250.2,33,9.8,4.56,14.36,42.74,503,Son,Heung-min,85971_2022/23
2023/24,85971,90,100,213,2934,17,10,8,51,1,0,0,1,0,0,25,707,993.2,921.9,1131.0,304.7,34,11.49,7.87,19.36,53.77,503,Son,Heung-min,85971_2023/24
2016/17,153682,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,259,Harry,Wilson,153682_2016/17
2019/20,153682,60,57,91,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667.0,128.5,0,0.0,0.0,0.0,0.0,259,Harry,Wilson,153682_2019/20
2020/21,153682,55,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,259,Harry,Wilson,153682_2020/21
2022/23,153682,60,57,68,1085,2,5,2,15,0,0,0,1,0,0,2,215,215.2,184.1,178.0,57.7,13,2.03,1.03,3.06,21.44,259,Harry,Wilson,153682_2022/23
2023/24,153682,55,53,94,1603,4,7,5,30,0,0,0,6,0,0,5,307,375.0,357.3,340.0,107.2,16,3.45,2.63,6.08,33.01,259,Harry,Wilson,153682_2023/24
2010/11,88894,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2010/11
2011/12,88894,50,46,7,216,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2011/12
2012/13,88894,45,41,7,209,0,0,1,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2012/13
2013/14,88894,45,52,112,2288,6,4,7,33,0,0,0,5,0,0,12,116,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2013/14
2014/15,88894,70,66,75,1961,2,3,7,22,0,0,1,1,0,0,3,356,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2014/15
2015/16,88894,65,71,158,3076,8,9,9,51,0,0,0,4,0,0,14,652,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2015/16
2016/17,88894,75,70,144,2900,5,11,12,36,0,0,0,5,0,0,11,534,692.4,1237.6,973.0,290.3,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2016/17
2017/18,88894,75,73,3,129,0,0,0,4,0,0,0,0,0,0,0,11,21.0,34.7,45.0,10.1,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2017/18
2018/19,88894,60,50,79,1231,3,5,7,13,0,0,0,1,0,0,5,300,324.0,349.0,429.0,110.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2018/19
2019/20,88894,60,56,61,1095,1,5,5,14,0,0,0,0,0,0,5,208,266.0,344.3,373.0,98.2,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2019/20
2020/21,88894,60,58,76,1566,3,2,8,24,0,0,0,0,0,0,4,286,274.2,579.3,431.0,128.6,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2020/21
2021/22,88894,55,52,14,174,1,0,1,2,0,0,0,0,0,0,1,43,61.4,117.7,87.0,26.7,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2021/22
2022/23,88894,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2022/23
2023/24,88894,50,45,101,2616,5,5,2,66,0,0,0,6,0,0,4,498,687.4,622.8,379.0,168.7,30,3.91,2.73,6.64,60.84,29,Ross,Barkley,88894_2023/24
2021/22,215711,65,63,37,750,1,3,2,13,0,0,0,3,0,0,1,98,143.2,118.5,271.0,53.2,0,0.0,0.0,0.0,0.0,28,Leon,Bailey,215711_2021/22
2022/23,215711,50,43,100,1964,4,5,8,32,0,0,0,4,0,0,6,242,339.6,452.8,540.0,132.8,26,5.34,4.77,10.11,35.15,28,Leon,Bailey,215711_2022/23
2023/24,215711,55,54,148,2063,10,11,5,32,0,0,0,5,0,0,11,482,663.2,707.1,623.0,199.1,22,6.29,7.17,13.46,36.17,28,Leon,Bailey,215711_2023/24
2022/23,235674,50,49,44,560,4,0,0,11,0,0,0,0,0,0,1,156,219.0,97.6,117.0,43.4,4,1.21,0.78,1.99,12.18,502,Manor,Solomon,235674_2022/23
2023/24,235674,55,51,14,196,0,2,0,2,0,0,0,1,0,0,2,53,73.4,144.3,61.0,28.0,2,0.41,0.75,1.16,1.79,502,Manor,Solomon,235674_2023/24
2021/22,547701,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,489,Archie,Gray,547701_2021/22
2022/23,547701,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,489,Archie,Gray,547701_2022/23
2022/23,504783,50,49,45,959,2,1,3,20,0,0,0,1,0,0,3,133,176.6,187.3,212.0,57.6,10,1.76,1.01,2.77,18.24,462,Kamaldeen,Sulemana,504783_2022/23
2022/23,513418,50,49,29,723,0,1,3,7,0,0,0,2,0,0,0,76,74.4,115.5,209.0,39.8,7,2.07,0.67,2.74,7.18,106,Kevin,Schade,513418_2022/23
2023/24,513418,55,52,33,327,2,2,1,5,0,0,0,0,0,0,2,81,105.8,58.3,100.0,26.2,3,1.29,0.72,2.01,3.58,106,Kevin,Schade,513418_2023/24
2022/23,535928,45,43,22,522,1,0,3,4,0,0,0,2,0,0,0,85,90.2,61.7,77.0,22.8,6,0.79,0.47,1.26,6.8,312,Stefan,Bajčetić Maquieira,535928_2022/23
2023/24,535928,50,47,1,25,0,0,0,2,0,0,0,0,0,0,0,3,7.8,0.3,0.0,0.8,0,0.0,0.0,0.0,0.88,312,Stefan,Bajčetić Maquieira,535928_2023/24
2016/17,178186,45,45,8,181,0,0,0,8,0,0,0,0,0,0,0,21,3.8,17.9,36.0,5.7,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2016/17
2019/20,178186,65,64,44,916,1,4,1,13,0,0,0,0,0,0,3,173,221.4,235.0,342.0,79.8,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2019/20
2020/21,178186,65,58,141,2556,8,6,9,33,0,0,0,0,0,0,8,434,529.8,493.5,812.0,183.7,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2020/21
2021/22,178186,65,69,206,2987,12,17,8,46,0,0,0,6,0,0,24,586,822.2,627.2,1223.0,267.4,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2021/22
2022/23,178186,85,80,145,3232,6,9,9,50,0,0,1,2,0,0,9,431,630.2,686.4,1099.0,241.8,36,9.38,6.0,15.38,47.84,514,Jarrod,Bowen,178186_2022/23
2023/24,178186,70,76,182,3020,16,6,5,63,0,0,0,2,0,0,14,519,890.4,463.8,1130.0,247.8,34,11.96,4.9,16.86,62.39,514,Jarrod,Bowen,178186_2023/24
2021/22,461587,45,45,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,299,Kasey,McAteer,461587_2021/22
2022/23,461587,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,299,Kasey,McAteer,461587_2022/23
2016/17,204480,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2016/17
2017/18,204480,45,44,41,1421,0,0,3,29,0,0,0,1,0,0,0,280,310.4,35.7,29.0,37.5,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2017/18
2018/19,204480,45,44,92,3003,2,0,6,47,0,0,0,4,0,0,9,586,584.4,174.2,213.0,97.1,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2018/19
2019/20,204480,50,47,105,3420,1,5,7,62,0,0,0,6,0,0,8,616,715.8,350.8,259.0,132.5,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2019/20
2020/21,204480,50,47,86,2880,2,1,11,37,0,0,1,2,0,0,2,520,561.2,343.8,303.0,121.3,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2020/21
