chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id_x,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,position,value_for_money,scaled_cost,scaled_points,id_y,position,id,team_name
100.0,100.0,202993,0,0,0,0,0,3,-0.7,-0.2,0,Rodrigo,0.3,480,False,,2024-08-19T23:00:06.174776Z,5.0,202993.jpg,0.011764705882352941,Bentancur,0.1,False,,a,18,6,1,3949,1346,14725,1227,0.1,0.2,Bentancur,85,0,0,0,1,0,0,0,2,0,0,0,14,9.8,6.8,29.0,4.5,1,0.27,0.06,0.33,0.9,279,132,235,142,109,68,235,116,,,,,,,0.29,0.0,0.06,0.35,0.95,1.06,210,134,352,181,363,188,402,142,1.06,0.0,3,0.2,0.0892857142857143,0.06976744186046512,3,Midfielder,18,Spurs
,,570526,0,0,0,0,0,3,0.0,0.5,1,Lucas,1.0,481,False,,,4.5,570526.jpg,0.0967741935483871,Bergvall,1.0,False,,a,18,6,3,41969,14953,29812,8817,0.2,0.7,Bergvall,31,0,0,0,0,0,0,0,0,0,0,0,13,13.2,25.6,7.0,4.6,0,0.06,0.17,0.23,0.12,256,114,128,89,203,115,230,114,4.0,,,,,,0.17,0.0,0.49,0.66,0.35,0.0,502,291,237,115,277,129,189,63,0.0,0.0,3,0.6666666666666666,0.04464285714285715,0.11627906976744186,3,Midfielder,18,Spurs
100.0,100.0,227127,0,0,0,0,0,3,2.3,2.8,1,Yves,3.3,482,False,,2024-08-15T16:30:05.742335Z,5.0,227127.jpg,0.06578947368421052,Bissouma,0.5,False,,a,18,6,10,45417,7463,17718,6442,0.7,2.0,Bissouma,152,1,0,1,2,0,0,0,1,0,0,1,55,55.4,35.5,9.0,10.0,2,0.1,0.1,0.2,2.57,83,34,93,72,185,108,113,70,,,4.0,,,,0.06,0.0,0.06,0.12,1.52,1.18,229,147,80,37,34,16,252,83,1.18,0.59,3,2.0,0.0892857142857143,0.27906976744186046,3,Midfielder,18,Spurs
0.0,0.0,436234,0,0,0,0,0,3,0.0,0.0,0,Bryan,0.0,483,False,On loan to Girona for the season,2024-07-31T11:08:25.895794Z,5.0,436234.jpg,,Gil Salvatierra,0.0,False,,u,18,6,0,0,0,110,7,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,601,270,603,273,585,263,606,274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,241,155,604,273,604,273,649,297,0.0,0.0,3,0.0,0.0892857142857143,0.046511627906976744,3,Midfielder,18,Spurs
,,115556,-1,1,-1,1,0,2,-1.0,-0.5,0,Ben,0.0,484,False,,,4.4,115556.jpg,,Davies,0.2,False,,a,18,6,0,2994,770,7786,1411,0.0,0.0,Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,440,165,425,165,379,147,446,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,528,125,446,163,446,163,357,130,0.0,0.0,2,0.0,0.035714285714285754,0.046511627906976744,2,Defender,18,Spurs
,,496179,0,0,0,0,0,3,-1.0,-0.5,0,Alfie,0.0,485,False,,,4.5,496179.jpg,,Devine,0.1,False,,a,18,6,0,4331,1696,4475,1166,0.0,0.0,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,523,212,522,217,492,199,529,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,262,530,219,530,219,419,149,0.0,0.0,3,0.0,0.04464285714285715,0.046511627906976744,3,Midfielder,18,Spurs
,,493125,0,0,-1,1,0,2,-0.7,-0.2,1,Radu,0.3,486,False,,,4.4,493125.jpg,0.011111111111111112,Drăgușin,0.2,False,,a,18,6,1,3056,1612,8973,1292,0.1,0.2,Dragusin,90,0,0,0,2,0,0,0,0,0,0,0,5,16.6,1.7,6.0,2.4,1,0.02,0.01,0.03,1.57,237,89,291,93,214,63,291,94,,,,,,,0.02,0.0,0.01,0.03,1.57,2.0,561,151,329,107,259,89,365,134,1.0,0.0,2,0.22727272727272727,0.035714285714285754,0.06976744186046512,2,Defender,18,Spurs
0.0,0.0,241157,0,0,0,0,0,2,0.0,0.0,0,Emerson,0.0,487,False,Transferred to AC Milan,2024-08-13T07:06:12.490889Z,4.5,241157.jpg,,Leite de Souza Junior,0.0,False,,u,18,6,0,0,0,2155,159,0.0,0.0,E.Royal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,491,198,488,198,452,186,497,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,414,90,498,197,498,197,599,202,0.0,0.0,2,0.0,0.04464285714285715,0.046511627906976744,2,Defender,18,Spurs
,,40383,0,0,0,0,0,1,-1.0,-0.5,0,Fraser,0.0,488,False,,,4.5,40383.jpg,,Forster,0.2,False,,a,18,6,0,2027,509,6698,1231,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,469,64,456,45,412,42,475,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,345,11,476,64,476,64,340,51,0.0,0.0,1,0.0,0.04464285714285715,0.046511627906976744,1,Goalkeeper,18,Spurs
,,547701,0,0,-1,1,0,3,-0.3,0.2,0,Archie,0.7,489,False,,,4.9,547701.jpg,0.06666666666666667,Gray,0.2,False,,a,18,6,2,3864,1064,10106,2119,0.1,0.4,Gray,30,0,0,0,0,0,0,0,0,0,0,0,5,7.2,2.6,0.0,1.0,0,0.0,0.01,0.01,0.12,295,145,274,160,562,250,328,162,,,,,,,0.0,0.0,0.03,0.03,0.36,0.0,337,223,293,148,302,150,363,124,0.0,0.0,3,0.4081632653061224,0.0803571428571429,0.09302325581395349,3,Midfielder,18,Spurs
0.0,0.0,132015,0,0,0,0,0,3,0.0,0.0,0,Pierre-Emile,0.0,490,False,On loan to Marseille for the season,2024-07-23T11:58:08.802970Z,5.0,132015.jpg,,Højbjerg,0.0,False,,u,18,6,0,0,0,409,44,0.0,0.0,Højbjerg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,589,262,588,264,567,252,594,266,,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,195,123,592,265,592,265,634,285,0.0,0.0,3,0.0,0.0892857142857143,0.046511627906976744,3,Midfielder,18,Spurs
,,242898,0,0,-1,1,0,3,2.0,2.5,4,Brennan,3.0,491,False,,,6.4,242898.jpg,0.04245283018867924,Johnson,0.5,False,,a,18,6,9,10224,1832,31111,5318,0.5,1.4,Johnson,212,0,1,1,2,0,0,0,0,0,0,0,27,23.0,19.6,106.0,14.9,2,0.67,0.17,0.84,2.98,215,95,151,100,14,9,57,40,,,,,,,0.28,0.0,0.07,0.35,1.27,0.85,64,44,104,50,113,52,250,82,0.85,0.42,3,1.40625,0.21428571428571436,0.2558139534883721,3,Midfielder,18,Spurs
,,445044,0,0,-1,1,0,3,2.0,2.5,2,Dejan,3.0,492,False,,,6.4,445044.jpg,0.05389221556886228,Kulusevski,1.8,False,,a,18,6,9,40443,5400,111580,21907,0.5,1.4,Kulusevski,167,0,1,1,2,0,0,0,0,0,0,0,29,40.8,93.4,55.0,18.9,2,0.08,0.39,0.47,2.69,139,52,19,17,46,28,34,24,3.0,,,,,,0.04,0.0,0.21,0.25,1.45,1.08,66,46,106,52,115,54,148,49,1.08,0.54,3,1.40625,0.21428571428571436,0.2558139534883721,3,Midfielder,18,Spurs
0.0,0.0,200826,0,0,-1,1,0,3,0.0,0.0,0,Giovani,0.0,493,False,Transferred to Real Betis,2024-08-31T06:14:45.936781Z,4.9,200826.jpg,,Lo Celso,0.1,False,,u,18,6,0,2052,0,7183,2542,0.0,0.0,Lo Celso,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,576,255,573,258,549,243,581,259,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,307,203,580,259,580,259,492,187,0.0,0.0,3,0.0,0.0803571428571429,0.046511627906976744,3,Midfielder,18,Spurs
,,172780,0,0,0,0,0,3,3.0,3.5,1,James,4.0,494,False,,,7.5,172780.jpg,0.05063291139240506,Maddison,4.6,False,,a,18,6,12,158833,11711,176935,62032,0.5,1.6,Maddison,237,0,2,1,3,0,0,0,1,0,0,0,63,86.4,126.9,72.0,28.5,3,0.5,1.43,1.93,3.47,23,9,5,5,28,18,12,11,1.0,,2.0,,2.0,,0.19,0.0,0.54,0.73,1.32,1.14,17,11,61,31,69,35,81,27,1.14,0.38,3,1.6,0.31250000000000006,0.32558139534883723,3,Midfielder,18,Spurs
,,199249,0,0,-1,1,0,2,-1.0,-0.5,0,Sergio,0.0,496,False,,,4.4,199249.jpg,,Reguilón,0.2,False,,a,18,6,0,2532,810,12400,1939,0.0,0.0,Reguilón,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,449,174,434,174,388,156,455,175,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,539,136,456,173,456,173,345,124,0.0,0.0,2,0.0,0.035714285714285754,0.046511627906976744,2,Defender,18,Spurs
0.0,0.0,212319,-1,1,-1,1,0,4,0.0,0.0,0,Richarlison,0.7,497,False,Muscle injury - Unknown return date,2024-08-30T13:30:05.834602Z,6.9,212319.jpg,0.08,de Andrade,0.7,False,,i,18,6,2,41614,160,93102,22636,0.1,0.3,Richarlison,25,0,0,0,0,0,0,0,0,0,0,0,4,3.2,2.2,7.0,1.1,0,0.19,0.0,0.19,0.06,332,31,279,31,209,31,327,34,,,,,2.0,,0.68,0.0,0.0,0.68,0.22,0.0,33,15,309,30,351,34,221,38,0.0,0.0,4,0.2898550724637681,0.25892857142857145,0.09302325581395349,4,Forward,18,Spurs
,,482442,0,0,-1,1,0,3,0.0,0.5,0,Pape Matar,1.0,499,False,,,4.9,482442.jpg,0.020689655172413793,Sarr,0.2,False,,a,18,6,3,6423,2872,11210,2423,0.2,0.6,P.M.Sarr,145,0,0,0,2,0,0,0,1,0,0,0,29,27.6,24.4,22.0,7.4,2,0.08,0.12,0.2,1.39,203,85,134,90,123,78,162,90,,,,,,,0.05,0.0,0.07,0.12,0.86,1.24,331,219,243,120,299,148,347,119,1.24,0.0,3,0.6122448979591836,0.0803571428571429,0.11627906976744186,3,Midfielder,18,Spurs
0.0,0.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0.0,500,False,Loaned to Oxford United,2024-08-14T08:32:58.295903Z,4.5,490145.jpg,,Scarlett,0.1,False,,u,18,6,0,0,0,8769,1125,0.0,0.0,Scarlett,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,515,41,514,42,483,39,521,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,456,67,522,42,522,42,426,61,0.0,0.0,4,0.0,0.04464285714285715,0.046511627906976744,4,Forward,18,Spurs
0.0,0.0,235674,0,0,-1,1,0,3,0.0,0.0,0,Manor,0.0,502,False,Season long loan to Leeds United,2024-08-29T11:11:30.036154Z,5.4,235674.jpg,,Solomon,0.0,False,,u,18,6,0,480,0,3690,884,0.0,0.0,Solomon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,627,283,626,285,616,279,630,286,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,167,104,626,285,626,285,543,226,0.0,0.0,3,0.0,0.12500000000000006,0.046511627906976744,3,Midfielder,18,Spurs
,,232859,-1,1,-1,1,0,2,-0.3,0.2,0,Djed,0.7,504,False,,,4.4,232859.jpg,0.1111111111111111,Spence,0.1,False,,a,18,6,2,665,192,2876,538,0.2,0.5,Spence,18,0,0,0,0,0,0,0,0,0,0,0,8,3.8,2.4,2.0,0.8,0,0.0,0.0,0.0,0.06,316,108,277,86,257,82,332,107,,,,,,,0.0,0.0,0.0,0.0,0.3,0.0,551,146,274,86,258,88,462,170,0.0,0.0,2,0.45454545454545453,0.035714285714285754,0.09302325581395349,2,Defender,18,Spurs
,,487053,0,0,0,0,0,2,2.0,2.5,1,Destiny,3.0,505,False,,,5.0,487053.jpg,0.03571428571428571,Udogie,3.5,False,,a,18,6,9,65161,13045,92516,29118,0.6,1.8,Udogie,252,0,0,1,3,0,0,0,0,0,0,0,40,30.8,27.2,16.0,7.3,3,0.0,0.09,0.09,3.59,190,75,126,28,149,31,164,46,,,,,,,0.0,0.0,0.03,0.03,1.28,1.07,256,30,99,30,108,32,99,36,1.07,0.36,2,1.8,0.0892857142857143,0.2558139534883721,2,Defender,18,Spurs
75.0,,491279,0,0,0,0,0,2,2.0,3.2,0,Micky,3.7,506,False,Knock - 75% chance of playing,2024-09-02T01:30:06.631296Z,4.5,491279.jpg,0.06111111111111111,van de Ven,7.6,False,,d,18,6,11,282008,36910,184683,84337,0.8,2.4,Van de Ven,180,0,1,1,1,0,0,0,0,0,0,0,51,45.4,14.5,0.0,6.0,2,0.0,0.06,0.06,2.02,118,45,191,52,486,196,206,73,,,,,,,0.0,0.0,0.03,0.03,1.01,0.5,460,110,64,18,26,5,59,19,1.0,0.5,2,2.4444444444444446,0.04464285714285715,0.3023255813953488,2,Defender,18,Spurs
0.0,0.0,536908,0,0,0,0,0,4,0.0,0.0,0,Alejo,0.0,507,False,Loaned to Espanyol,2024-08-10T12:19:41.352153Z,5.0,536908.jpg,,Véliz,0.0,False,,u,18,6,0,0,0,712,66,0.0,0.0,Veliz,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,613,58,614,58,600,57,618,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,272,57,614,57,614,57,616,72,0.0,0.0,4,0.0,0.0892857142857143,0.046511627906976744,4,Forward,18,Spurs
,,184254,0,0,0,0,0,1,2.0,2.5,1,Guglielmo,3.0,508,False,,,5.0,184254.jpg,0.03333333333333333,Vicario,3.9,False,,a,18,6,9,58286,6828,93635,28183,0.6,1.8,Vicario,270,0,0,1,3,0,0,0,0,0,4,0,50,48.8,0.0,0.0,4.9,3,0.0,0.0,0.0,3.59,109,15,591,64,571,64,222,15,,,,,,,0.0,1.33,0.0,0.0,1.2,1.0,204,8,94,9,103,14,93,15,1.0,0.33,1,1.8,0.0892857142857143,0.2558139534883721,1,Goalkeeper,18,Spurs
,,165153,0,0,-1,1,0,3,-0.3,0.2,1,Timo,0.7,509,False,,,6.4,165153.jpg,0.07142857142857142,Werner,0.2,False,,a,18,6,2,2255,393,14879,2128,0.1,0.3,Werner,28,0,0,0,1,0,0,0,0,0,0,0,8,10.4,7.5,8.0,2.6,0,0.0,0.03,0.03,1.06,273,128,233,140,196,113,284,140,,,,,,,0.0,0.0,0.1,0.1,3.41,3.21,56,36,307,160,346,180,368,127,0.0,0.0,3,0.3125,0.21428571428571436,0.09302325581395349,3,Midfielder,18,Spurs
,,175941,0,0,0,0,0,1,-1.0,-0.5,0,Alfie,0.0,510,False,,,4.0,175941.jpg,,Whiteman,1.6,False,,a,18,6,0,28502,3854,18508,4594,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,378,37,362,15,308,12,384,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,591,51,385,37,385,37,161,23,0.0,0.0,1,0.0,0.0,0.046511627906976744,1,Goalkeeper,18,Spurs
,,552427,0,0,0,0,0,4,-1.0,-0.5,0,Will,0.0,609,False,,,4.5,552427.jpg,,Lankshear,1.5,False,,a,18,6,0,125429,74277,34843,17480,0.0,0.0,Lankshear,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,547,43,546,44,518,41,553,43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,498,70,554,44,554,44,169,26,0.0,0.0,4,0.0,0.04464285714285715,0.046511627906976744,4,Forward,18,Spurs
,,499721,0,0,0,0,0,3,-1.0,-0.5,0,Mikey,0.0,610,False,,,4.5,499721.jpg,,Moore,0.3,False,,a,18,6,0,16204,6444,9441,3056,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,529,218,528,223,498,205,535,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,473,269,536,225,536,225,321,110,0.0,0.0,3,0.0,0.04464285714285715,0.046511627906976744,3,Midfielder,18,Spurs
,,550839,0,0,0,0,0,3,0.7,1.2,2,Wilson,1.7,612,False,,,5.5,550839.jpg,0.036231884057971016,Odobert,0.1,False,,a,18,6,5,4631,1182,2098,800,0.3,0.9,Odobert,138,0,0,1,1,0,0,0,0,0,0,0,8,7.6,29.0,36.0,7.2,2,0.4,0.06,0.46,1.63,294,144,119,84,82,48,172,93,,,,,,,0.26,0.0,0.04,0.3,1.06,0.65,138,84,188,100,131,61,498,192,1.3,0.65,3,0.9090909090909091,0.13392857142857145,0.16279069767441862,3,Midfielder,18,Spurs
,,214590,0,0,0,0,0,2,0.7,-0.3,1,Aaron,0.7,388,False,,,4.5,214590.jpg,0.01694915254237288,Wan-Bissaka,1.8,False,,a,19,21,2,31426,12478,51942,9337,0.2,0.4,Wan-Bissaka,118,0,0,0,3,0,0,0,0,0,0,0,12,24.6,30.9,0.0,5.5,1,0.0,0.05,0.05,3.56,209,78,109,23,442,181,210,74,,,,,,,0.0,0.0,0.04,0.04,2.72,2.29,392,73,277,88,263,93,145,54,0.76,0.0,2,0.4444444444444444,0.04464285714285715,0.09302325581395349,2,Defender,19,West Ham
100.0,100.0,213999,0,0,0,0,0,3,1.0,0.0,2,Edson,1.0,511,False,,2024-08-12T14:30:04.746384Z,5.0,213999.jpg,0.03409090909090909,Álvarez Velázquez,0.1,False,,a,19,21,3,3268,1607,4197,730,0.2,0.6,Álvarez,88,0,0,0,2,0,0,0,0,0,0,0,15,11.8,15.1,1.0,2.8,1,0.01,0.23,0.24,2.27,261,118,181,115,285,162,280,138,,,,,,,0.01,0.0,0.24,0.25,2.32,2.05,219,139,245,121,209,107,438,156,1.02,0.0,3,0.6,0.0892857142857143,0.11627906976744186,3,Midfielder,19,West Ham
,,57531,0,0,0,0,0,4,2.0,1.0,2,Michail,2.0,512,False,,,5.5,57531.jpg,0.029556650246305417,Antonio,1.4,False,,a,19,21,6,47596,13528,63557,13578,0.4,1.1,Antonio,203,0,0,1,3,0,0,0,0,0,0,0,9,2.0,5.4,33.0,3.3,3,0.82,0.01,0.83,4.79,342,33,242,24,91,22,263,25,,,,,,,0.36,0.0,0.0,0.36,2.12,1.33,105,32,159,17,173,17,170,27,1.33,0.44,4,1.0909090909090908,0.13392857142857145,0.18604651162790697,4,Forward,19,West Ham
75.0,,84182,0,0,0,0,0,1,2.0,1.7,1,Alphonse,2.7,513,False,Back injury - 75% chance of playing,2024-09-01T00:30:06.144103Z,4.5,84182.jpg,0.035555555555555556,Areola,8.3,False,,d,19,21,8,108185,14898,199647,83332,0.6,1.8,Areola,225,0,0,1,4,0,0,0,0,0,6,0,31,47.2,0.0,0.0,4.7,3,0.0,0.0,0.0,5.09,113,17,463,50,420,47,227,17,,,,,,,0.0,2.4,0.0,0.0,2.04,1.6,356,16,110,10,119,15,50,10,1.2,0.4,1,1.7777777777777777,0.04464285714285715,0.23255813953488372,1,Goalkeeper,19,West Ham
,,164555,0,0,0,0,0,2,2.7,1.7,1,Vladimír,2.7,516,False,,,4.5,164555.jpg,0.048484848484848485,Coufal,0.8,False,,a,19,21,8,14413,2718,18286,4235,0.6,1.8,Coufal,165,0,0,1,3,0,0,0,0,0,0,0,14,18.0,16.7,1.0,3.3,2,0.02,0.1,0.12,3.51,231,86,160,43,284,89,260,87,,,,,,,0.01,0.0,0.05,0.06,1.91,1.64,377,62,111,32,120,34,207,76,1.09,0.55,2,1.7777777777777777,0.04464285714285715,0.23255813953488372,2,Defender,19,West Ham
25.0,25.0,55459,0,0,0,0,0,2,0.1,-0.2,0,Aaron,0.3,517,False,Hamstring injury - 25% chance of playing,2024-08-30T04:00:05.718151Z,4.0,55459.jpg,1.0,Cresswell,2.0,False,,d,19,21,1,32100,756,72895,22473,0.1,0.2,Cresswell,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.03,365,117,349,117,295,91,371,118,3.0,,,,,,0.0,0.0,0.0,0.0,2.7,0.0,573,156,317,95,242,72,137,50,0.0,0.0,2,0.25,0.0,0.06976744186046512,2,Defender,19,West Ham
0.0,0.0,490885,0,0,0,0,0,3,0.0,0.0,0,George,0.0,519,False,Loaned to Bristol City,2024-08-16T11:57:26.531525Z,4.5,490885.jpg,,Earthy,0.1,False,,u,19,21,0,0,0,4780,489,0.0,0.0,Earthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,517,206,516,211,485,193,523,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,459,256,524,213,524,213,507,198,0.0,0.0,3,0.0,0.04464285714285715,0.046511627906976744,3,Midfielder,19,West Ham
,,109533,0,0,0,0,0,2,2.3,1.3,0,Emerson,2.3,520,False,,,4.5,109533.jpg,0.028225806451612902,Palmieri dos Santos,0.7,False,,a,19,21,7,13482,2972,15777,4031,0.5,1.6,Emerson,248,0,0,1,4,0,0,0,1,0,0,0,31,32.4,15.4,21.0,6.9,3,0.04,0.09,0.13,5.59,179,70,177,48,128,23,176,54,,,,,,,0.01,0.0,0.03,0.04,2.03,1.45,365,57,123,39,133,40,216,79,1.09,0.36,2,1.5555555555555556,0.04464285714285715,0.20930232558139536,2,Defender,19,West Ham
,,37096,0,0,0,0,0,1,0.3,-0.7,1,Łukasz,0.3,521,False,,,4.0,37096.jpg,0.022222222222222223,Fabiański,14.2,False,,a,19,21,1,286111,164247,138703,30176,0.1,0.2,Fabianski,45,0,0,0,1,0,0,0,0,0,2,0,4,16.4,0.0,0.0,1.6,0,0.0,0.0,0.0,1.29,238,26,347,7,293,4,310,26,,,,,,,0.0,4.0,0.0,0.0,2.58,2.0,571,43,316,25,241,25,26,4,0.0,0.0,1,0.25,0.0,0.06976744186046512,1,Goalkeeper,19,West Ham
,,82143,0,0,0,0,0,1,0.0,-1.0,0,Wes,0.0,522,False,,,4.5,82143.jpg,,Foderingham,0.2,False,,a,19,21,0,1290,674,4249,855,0.0,0.0,Foderingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,471,65,461,49,418,46,477,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,353,15,478,65,478,65,392,57,0.0,0.0,1,0.0,0.04464285714285715,0.046511627906976744,1,Goalkeeper,19,West Ham
,,84939,0,0,0,0,0,4,0.3,-0.7,0,Danny,0.3,523,False,,,5.0,84939.jpg,0.2,Ings,1.2,False,,a,19,21,1,48561,15891,49056,12478,0.1,0.2,Ings,5,0,0,0,0,0,0,0,0,0,0,0,2,3.2,0.3,17.0,2.1,0,0.25,0.0,0.25,0.07,329,30,326,35,141,28,298,30,,,,,,,4.5,0.0,0.0,4.5,1.26,0.0,190,45,350,34,303,26,182,31,0.0,0.0,4,0.2,0.0892857142857143,0.06976744186046512,4,Forward,19,West Ham
,,460842,0,0,-1,1,0,3,2.3,1.3,2,Mohammed,2.3,525,False,,,6.4,460842.jpg,0.026217228464419477,Kudus,5.9,False,,a,19,21,7,82724,26113,339049,62107,0.4,1.1,Kudus,267,0,0,1,5,0,0,0,0,0,0,0,23,25.0,44.2,43.0,11.2,3,0.27,0.66,0.93,6.35,208,90,72,57,68,41,95,60,,,,,,,0.09,0.0,0.22,0.31,2.14,1.69,67,47,134,61,143,66,71,24,1.01,0.34,3,1.09375,0.21428571428571436,0.20930232558139536,3,Midfielder,19,West Ham
,,577114,0,0,-1,1,0,3,0.0,-1.0,0,Luis Guilherme,0.0,526,False,,,4.9,577114.jpg,,Lira dos Santos,0.0,False,,a,19,21,0,602,135,1692,283,0.0,0.0,L.Guilherme,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,588,261,584,263,563,251,593,265,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,338,224,591,264,591,264,569,244,0.0,0.0,3,0.0,0.0803571428571429,0.046511627906976744,3,Midfielder,19,West Ham
,,224024,0,0,0,0,0,3,3.7,2.7,2,Lucas,3.7,527,False,,,6.0,224024.jpg,0.043478260869565216,Tolentino Coelho de Lima,2.1,False,,a,19,21,11,103593,19092,92008,21764,0.6,1.8,L.Paquetá,253,1,0,1,4,0,0,0,1,0,0,0,43,59.4,32.2,30.0,12.1,3,0.92,0.13,1.05,6.11,70,31,105,75,103,62,83,54,,,,,1.0,,0.33,0.0,0.05,0.38,2.17,1.42,81,55,69,33,76,37,132,44,1.07,0.36,3,1.8333333333333333,0.17857142857142855,0.3023255813953488,3,Midfielder,19,West Ham
,,233963,0,0,0,0,0,2,3.3,2.3,1,Konstantinos,3.3,528,False,,,4.5,233963.jpg,0.037037037037037035,Mavropanos,0.2,False,,a,19,21,10,5126,1580,3156,767,0.7,2.2,Mavropanos,270,0,0,1,5,0,0,0,0,0,0,2,45,77.0,2.0,4.0,8.3,3,0.02,0.01,0.03,6.38,36,8,280,87,242,75,138,34,,,,,,,0.01,0.0,0.0,0.01,2.13,1.67,411,88,76,24,85,26,381,141,1.0,0.33,2,2.2222222222222223,0.04464285714285715,0.27906976744186046,2,Defender,19,West Ham
0.0,,210494,0,0,-1,1,0,2,0.0,-1.0,0,Nayef,0.0,529,False,On loan to Real Sociedad for the season,2024-09-01T09:10:50.538029Z,4.4,210494.jpg,,Aguerd,0.1,False,,u,19,21,0,1368,129,7573,2506,0.0,0.0,N.Aguerd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,452,176,437,176,391,158,458,177,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,543,139,459,175,459,175,453,167,0.0,0.0,2,0.0,0.035714285714285754,0.046511627906976744,2,Defender,19,West Ham
